Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2020-03-10,US,Hawaii,21.0943,-157.4983,2,0,0
2020-03-11,US,Hawaii,21.0943,-157.4983,2,0,0
2020-03-12,US,Hawaii,21.0943,-157.4983,2,0,0
2020-03-13,US,Hawaii,21.0943,-157.4983,2,0,0
2020-03-14,US,Hawaii,21.0943,-157.4983,4,0,0
2020-03-15,US,Hawaii,21.0943,-157.4983,6,0,0
2020-03-16,US,Hawaii,21.0943,-157.4983,7,0,0
2020-03-17,US,Hawaii,21.0943,-157.4983,10,0,0
2020-03-18,US,Hawaii,21.0943,-157.4983,14,0,0
2020-03-19,US,Hawaii,21.0943,-157.4983,16,0,0
2020-03-20,US,Hawaii,21.0943,-157.4983,26,0,0
2020-03-21,US,Hawaii,21.0943,-157.4983,37,0,0
2020-03-22,US,Hawaii,21.0943,-157.4983,48,0,0
2020-01-22,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-23,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-24,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-25,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-26,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-27,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-28,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-29,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-30,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-01-31,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-01,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-02,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-03,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-04,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-05,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-06,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-07,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-08,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-09,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-10,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-11,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-12,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-13,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-14,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-15,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-16,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-17,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-18,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-19,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-20,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-21,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-22,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-23,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-24,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-25,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-26,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-27,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-28,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-02-29,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-01,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-02,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-03,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-04,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-05,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-06,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-07,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-08,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-09,US,Oklahoma,35.5653,-96.9289,0,0,0
2020-03-10,US,Oklahoma,35.5653,-96.9289,2,0,0
2020-03-11,US,Oklahoma,35.5653,-96.9289,2,0,0
2020-03-12,US,Oklahoma,35.5653,-96.9289,2,0,0
2020-03-13,US,Oklahoma,35.5653,-96.9289,2,0,0
2020-03-14,US,Oklahoma,35.5653,-96.9289,4,0,0
2020-03-15,US,Oklahoma,35.5653,-96.9289,7,0,0
2020-03-16,US,Oklahoma,35.5653,-96.9289,10,0,0
2020-03-17,US,Oklahoma,35.5653,-96.9289,19,0,0
2020-03-18,US,Oklahoma,35.5653,-96.9289,19,0,0
2020-03-19,US,Oklahoma,35.5653,-96.9289,44,0,1
2020-03-20,US,Oklahoma,35.5653,-96.9289,49,0,1
2020-03-21,US,Oklahoma,35.5653,-96.9289,53,0,1
2020-03-22,US,Oklahoma,35.5653,-96.9289,67,0,2
2020-01-22,US,Utah,40.15,-111.8624,0,0,0
2020-01-23,US,Utah,40.15,-111.8624,0,0,0
2020-01-24,US,Utah,40.15,-111.8624,0,0,0
2020-01-25,US,Utah,40.15,-111.8624,0,0,0
2020-01-26,US,Utah,40.15,-111.8624,0,0,0
2020-01-27,US,Utah,40.15,-111.8624,0,0,0
2020-01-28,US,Utah,40.15,-111.8624,0,0,0
2020-01-29,US,Utah,40.15,-111.8624,0,0,0
2020-01-30,US,Utah,40.15,-111.8624,0,0,0
2020-01-31,US,Utah,40.15,-111.8624,0,0,0
2020-02-01,US,Utah,40.15,-111.8624,0,0,0
2020-02-02,US,Utah,40.15,-111.8624,0,0,0
2020-02-03,US,Utah,40.15,-111.8624,0,0,0
2020-02-04,US,Utah,40.15,-111.8624,0,0,0
2020-02-05,US,Utah,40.15,-111.8624,0,0,0
2020-02-06,US,Utah,40.15,-111.8624,0,0,0
2020-02-07,US,Utah,40.15,-111.8624,0,0,0
2020-02-08,US,Utah,40.15,-111.8624,0,0,0
2020-02-09,US,Utah,40.15,-111.8624,0,0,0
2020-02-10,US,Utah,40.15,-111.8624,0,0,0
2020-02-11,US,Utah,40.15,-111.8624,0,0,0
2020-02-12,US,Utah,40.15,-111.8624,0,0,0
2020-02-13,US,Utah,40.15,-111.8624,0,0,0
2020-02-14,US,Utah,40.15,-111.8624,0,0,0
2020-02-15,US,Utah,40.15,-111.8624,0,0,0
2020-02-16,US,Utah,40.15,-111.8624,0,0,0
2020-02-17,US,Utah,40.15,-111.8624,0,0,0
2020-02-18,US,Utah,40.15,-111.8624,0,0,0
2020-02-19,US,Utah,40.15,-111.8624,0,0,0
2020-02-20,US,Utah,40.15,-111.8624,0,0,0
2020-02-21,US,Utah,40.15,-111.8624,0,0,0
2020-02-22,US,Utah,40.15,-111.8624,0,0,0
2020-02-23,US,Utah,40.15,-111.8624,0,0,0
2020-02-24,US,Utah,40.15,-111.8624,0,0,0
2020-02-25,US,Utah,40.15,-111.8624,0,0,0
2020-02-26,US,Utah,40.15,-111.8624,0,0,0
2020-02-27,US,Utah,40.15,-111.8624,0,0,0
2020-02-28,US,Utah,40.15,-111.8624,0,0,0
2020-02-29,US,Utah,40.15,-111.8624,0,0,0
2020-03-01,US,Utah,40.15,-111.8624,0,0,0
2020-03-02,US,Utah,40.15,-111.8624,0,0,0
2020-03-03,US,Utah,40.15,-111.8624,0,0,0
2020-03-04,US,Utah,40.15,-111.8624,0,0,0
2020-03-05,US,Utah,40.15,-111.8624,0,0,0
2020-03-06,US,Utah,40.15,-111.8624,0,0,0
2020-03-07,US,Utah,40.15,-111.8624,0,0,0
2020-03-08,US,Utah,40.15,-111.8624,0,0,0
2020-03-09,US,Utah,40.15,-111.8624,0,0,0
2020-03-10,US,Utah,40.15,-111.8624,2,0,0
2020-03-11,US,Utah,40.15,-111.8624,3,0,0
2020-03-12,US,Utah,40.15,-111.8624,5,0,0
2020-03-13,US,Utah,40.15,-111.8624,9,0,0
2020-03-14,US,Utah,40.15,-111.8624,10,0,0
2020-03-15,US,Utah,40.15,-111.8624,28,0,0
2020-03-16,US,Utah,40.15,-111.8624,39,0,0
2020-03-17,US,Utah,40.15,-111.8624,51,0,0
2020-03-18,US,Utah,40.15,-111.8624,51,0,0
2020-03-19,US,Utah,40.15,-111.8624,80,0,0
2020-03-20,US,Utah,40.15,-111.8624,78,0,0
2020-03-21,US,Utah,40.15,-111.8624,136,0,0
2020-03-22,US,Utah,40.15,-111.8624,181,0,1
2020-01-22,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-23,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-24,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-25,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-26,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-27,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-28,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-29,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-30,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-01-31,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-01,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-02,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-03,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-04,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-05,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-06,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-07,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-08,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-09,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-10,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-11,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-12,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-13,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-14,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-15,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-16,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-17,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-18,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-19,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-20,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-21,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-22,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-23,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-24,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-25,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-26,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-27,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-28,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-02-29,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-01,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-02,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-03,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-04,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-05,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-06,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-07,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-08,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-09,Burkina Faso,,12.2383,-1.5616,0,0,0
2020-03-10,Burkina Faso,,12.2383,-1.5616,1,0,0
2020-03-11,Burkina Faso,,12.2383,-1.5616,2,0,0
2020-03-12,Burkina Faso,,12.2383,-1.5616,2,0,0
2020-03-13,Burkina Faso,,12.2383,-1.5616,2,0,0
2020-03-14,Burkina Faso,,12.2383,-1.5616,2,0,0
2020-03-15,Burkina Faso,,12.2383,-1.5616,3,0,0
2020-03-16,Burkina Faso,,12.2383,-1.5616,15,0,0
2020-03-17,Burkina Faso,,12.2383,-1.5616,15,0,0
2020-03-18,Burkina Faso,,12.2383,-1.5616,20,0,1
2020-03-19,Burkina Faso,,12.2383,-1.5616,33,0,1
2020-03-20,Burkina Faso,,12.2383,-1.5616,40,0,1
2020-03-21,Burkina Faso,,12.2383,-1.5616,64,5,2
2020-03-22,Burkina Faso,,12.2383,-1.5616,75,5,4
2020-01-22,Holy See,,41.9029,12.4534,0,0,0
2020-01-23,Holy See,,41.9029,12.4534,0,0,0
2020-01-24,Holy See,,41.9029,12.4534,0,0,0
2020-01-25,Holy See,,41.9029,12.4534,0,0,0
2020-01-26,Holy See,,41.9029,12.4534,0,0,0
2020-01-27,Holy See,,41.9029,12.4534,0,0,0
2020-01-28,Holy See,,41.9029,12.4534,0,0,0
2020-01-29,Holy See,,41.9029,12.4534,0,0,0
2020-01-30,Holy See,,41.9029,12.4534,0,0,0
2020-01-31,Holy See,,41.9029,12.4534,0,0,0
2020-02-01,Holy See,,41.9029,12.4534,0,0,0
2020-02-02,Holy See,,41.9029,12.4534,0,0,0
2020-02-03,Holy See,,41.9029,12.4534,0,0,0
2020-02-04,Holy See,,41.9029,12.4534,0,0,0
2020-02-05,Holy See,,41.9029,12.4534,0,0,0
2020-02-06,Holy See,,41.9029,12.4534,0,0,0
2020-02-07,Holy See,,41.9029,12.4534,0,0,0
2020-02-08,Holy See,,41.9029,12.4534,0,0,0
2020-02-09,Holy See,,41.9029,12.4534,0,0,0
2020-02-10,Holy See,,41.9029,12.4534,0,0,0
2020-02-11,Holy See,,41.9029,12.4534,0,0,0
2020-02-12,Holy See,,41.9029,12.4534,0,0,0
2020-02-13,Holy See,,41.9029,12.4534,0,0,0
2020-02-14,Holy See,,41.9029,12.4534,0,0,0
2020-02-15,Holy See,,41.9029,12.4534,0,0,0
2020-02-16,Holy See,,41.9029,12.4534,0,0,0
2020-02-17,Holy See,,41.9029,12.4534,0,0,0
2020-02-18,Holy See,,41.9029,12.4534,0,0,0
2020-02-19,Holy See,,41.9029,12.4534,0,0,0
2020-02-20,Holy See,,41.9029,12.4534,0,0,0
2020-02-21,Holy See,,41.9029,12.4534,0,0,0
2020-02-22,Holy See,,41.9029,12.4534,0,0,0
2020-02-23,Holy See,,41.9029,12.4534,0,0,0
2020-02-24,Holy See,,41.9029,12.4534,0,0,0
2020-02-25,Holy See,,41.9029,12.4534,0,0,0
2020-02-26,Holy See,,41.9029,12.4534,0,0,0
2020-02-27,Holy See,,41.9029,12.4534,0,0,0
2020-02-28,Holy See,,41.9029,12.4534,0,0,0
2020-02-29,Holy See,,41.9029,12.4534,0,0,0
2020-03-01,Holy See,,41.9029,12.4534,0,0,0
2020-03-02,Holy See,,41.9029,12.4534,0,0,0
2020-03-03,Holy See,,41.9029,12.4534,0,0,0
2020-03-04,Holy See,,41.9029,12.4534,0,0,0
2020-03-05,Holy See,,41.9029,12.4534,0,0,0
2020-03-06,Holy See,,41.9029,12.4534,1,0,0
2020-03-07,Holy See,,41.9029,12.4534,1,0,0
2020-03-08,Holy See,,41.9029,12.4534,1,0,0
2020-03-09,Holy See,,41.9029,12.4534,1,0,0
2020-03-10,Holy See,,41.9029,12.4534,1,0,0
2020-03-11,Holy See,,41.9029,12.4534,1,0,0
2020-03-12,Holy See,,41.9029,12.4534,1,0,0
2020-03-13,Holy See,,41.9029,12.4534,1,0,0
2020-03-14,Holy See,,41.9029,12.4534,1,0,0
2020-03-15,Holy See,,41.9029,12.4534,1,0,0
2020-03-16,Holy See,,41.9029,12.4534,1,0,0
2020-03-17,Holy See,,41.9029,12.4534,1,0,0
2020-03-18,Holy See,,41.9029,12.4534,1,0,0
2020-03-19,Holy See,,41.9029,12.4534,1,0,0
2020-03-20,Holy See,,41.9029,12.4534,1,0,0
2020-03-21,Holy See,,41.9029,12.4534,1,0,0
2020-03-22,Holy See,,41.9029,12.4534,1,0,0
2020-01-22,Mongolia,,46.8625,103.8467,0,0,0
2020-01-23,Mongolia,,46.8625,103.8467,0,0,0
2020-01-24,Mongolia,,46.8625,103.8467,0,0,0
2020-01-25,Mongolia,,46.8625,103.8467,0,0,0
2020-01-26,Mongolia,,46.8625,103.8467,0,0,0
2020-01-27,Mongolia,,46.8625,103.8467,0,0,0
2020-01-28,Mongolia,,46.8625,103.8467,0,0,0
2020-01-29,Mongolia,,46.8625,103.8467,0,0,0
2020-01-30,Mongolia,,46.8625,103.8467,0,0,0
2020-01-31,Mongolia,,46.8625,103.8467,0,0,0
2020-02-01,Mongolia,,46.8625,103.8467,0,0,0
2020-02-02,Mongolia,,46.8625,103.8467,0,0,0
2020-02-03,Mongolia,,46.8625,103.8467,0,0,0
2020-02-04,Mongolia,,46.8625,103.8467,0,0,0
2020-02-05,Mongolia,,46.8625,103.8467,0,0,0
2020-02-06,Mongolia,,46.8625,103.8467,0,0,0
2020-02-07,Mongolia,,46.8625,103.8467,0,0,0
2020-02-08,Mongolia,,46.8625,103.8467,0,0,0
2020-02-09,Mongolia,,46.8625,103.8467,0,0,0
2020-02-10,Mongolia,,46.8625,103.8467,0,0,0
2020-02-11,Mongolia,,46.8625,103.8467,0,0,0
2020-02-12,Mongolia,,46.8625,103.8467,0,0,0
2020-02-13,Mongolia,,46.8625,103.8467,0,0,0
2020-02-14,Mongolia,,46.8625,103.8467,0,0,0
2020-02-15,Mongolia,,46.8625,103.8467,0,0,0
2020-02-16,Mongolia,,46.8625,103.8467,0,0,0
2020-02-17,Mongolia,,46.8625,103.8467,0,0,0
2020-02-18,Mongolia,,46.8625,103.8467,0,0,0
2020-02-19,Mongolia,,46.8625,103.8467,0,0,0
2020-02-20,Mongolia,,46.8625,103.8467,0,0,0
2020-02-21,Mongolia,,46.8625,103.8467,0,0,0
2020-02-22,Mongolia,,46.8625,103.8467,0,0,0
2020-02-23,Mongolia,,46.8625,103.8467,0,0,0
2020-02-24,Mongolia,,46.8625,103.8467,0,0,0
2020-02-25,Mongolia,,46.8625,103.8467,0,0,0
2020-02-26,Mongolia,,46.8625,103.8467,0,0,0
2020-02-27,Mongolia,,46.8625,103.8467,0,0,0
2020-02-28,Mongolia,,46.8625,103.8467,0,0,0
2020-02-29,Mongolia,,46.8625,103.8467,0,0,0
2020-03-01,Mongolia,,46.8625,103.8467,0,0,0
2020-03-02,Mongolia,,46.8625,103.8467,0,0,0
2020-03-03,Mongolia,,46.8625,103.8467,0,0,0
2020-03-04,Mongolia,,46.8625,103.8467,0,0,0
2020-03-05,Mongolia,,46.8625,103.8467,0,0,0
2020-03-06,Mongolia,,46.8625,103.8467,0,0,0
2020-03-07,Mongolia,,46.8625,103.8467,0,0,0
2020-03-08,Mongolia,,46.8625,103.8467,0,0,0
2020-03-09,Mongolia,,46.8625,103.8467,0,0,0
2020-03-10,Mongolia,,46.8625,103.8467,1,0,0
2020-03-11,Mongolia,,46.8625,103.8467,1,0,0
2020-03-12,Mongolia,,46.8625,103.8467,1,0,0
2020-03-13,Mongolia,,46.8625,103.8467,1,0,0
2020-03-14,Mongolia,,46.8625,103.8467,1,0,0
2020-03-15,Mongolia,,46.8625,103.8467,1,0,0
2020-03-16,Mongolia,,46.8625,103.8467,1,0,0
2020-03-17,Mongolia,,46.8625,103.8467,5,0,0
2020-03-18,Mongolia,,46.8625,103.8467,6,0,0
2020-03-19,Mongolia,,46.8625,103.8467,6,0,0
2020-03-20,Mongolia,,46.8625,103.8467,6,0,0
2020-03-21,Mongolia,,46.8625,103.8467,10,0,0
2020-03-22,Mongolia,,46.8625,103.8467,10,0,0
2020-01-22,Panama,,8.538,-80.7821,0,0,0
2020-01-23,Panama,,8.538,-80.7821,0,0,0
2020-01-24,Panama,,8.538,-80.7821,0,0,0
2020-01-25,Panama,,8.538,-80.7821,0,0,0
2020-01-26,Panama,,8.538,-80.7821,0,0,0
2020-01-27,Panama,,8.538,-80.7821,0,0,0
2020-01-28,Panama,,8.538,-80.7821,0,0,0
2020-01-29,Panama,,8.538,-80.7821,0,0,0
2020-01-30,Panama,,8.538,-80.7821,0,0,0
2020-01-31,Panama,,8.538,-80.7821,0,0,0
2020-02-01,Panama,,8.538,-80.7821,0,0,0
2020-02-02,Panama,,8.538,-80.7821,0,0,0
2020-02-03,Panama,,8.538,-80.7821,0,0,0
2020-02-04,Panama,,8.538,-80.7821,0,0,0
2020-02-05,Panama,,8.538,-80.7821,0,0,0
2020-02-06,Panama,,8.538,-80.7821,0,0,0
2020-02-07,Panama,,8.538,-80.7821,0,0,0
2020-02-08,Panama,,8.538,-80.7821,0,0,0
2020-02-09,Panama,,8.538,-80.7821,0,0,0
2020-02-10,Panama,,8.538,-80.7821,0,0,0
2020-02-11,Panama,,8.538,-80.7821,0,0,0
2020-02-12,Panama,,8.538,-80.7821,0,0,0
2020-02-13,Panama,,8.538,-80.7821,0,0,0
2020-02-14,Panama,,8.538,-80.7821,0,0,0
2020-02-15,Panama,,8.538,-80.7821,0,0,0
2020-02-16,Panama,,8.538,-80.7821,0,0,0
2020-02-17,Panama,,8.538,-80.7821,0,0,0
2020-02-18,Panama,,8.538,-80.7821,0,0,0
2020-02-19,Panama,,8.538,-80.7821,0,0,0
2020-02-20,Panama,,8.538,-80.7821,0,0,0
2020-02-21,Panama,,8.538,-80.7821,0,0,0
2020-02-22,Panama,,8.538,-80.7821,0,0,0
2020-02-23,Panama,,8.538,-80.7821,0,0,0
2020-02-24,Panama,,8.538,-80.7821,0,0,0
2020-02-25,Panama,,8.538,-80.7821,0,0,0
2020-02-26,Panama,,8.538,-80.7821,0,0,0
2020-02-27,Panama,,8.538,-80.7821,0,0,0
2020-02-28,Panama,,8.538,-80.7821,0,0,0
2020-02-29,Panama,,8.538,-80.7821,0,0,0
2020-03-01,Panama,,8.538,-80.7821,0,0,0
2020-03-02,Panama,,8.538,-80.7821,0,0,0
2020-03-03,Panama,,8.538,-80.7821,0,0,0
2020-03-04,Panama,,8.538,-80.7821,0,0,0
2020-03-05,Panama,,8.538,-80.7821,0,0,0
2020-03-06,Panama,,8.538,-80.7821,0,0,0
2020-03-07,Panama,,8.538,-80.7821,0,0,0
2020-03-08,Panama,,8.538,-80.7821,0,0,0
2020-03-09,Panama,,8.538,-80.7821,0,0,0
2020-03-10,Panama,,8.538,-80.7821,1,0,0
2020-03-11,Panama,,8.538,-80.7821,8,0,1
2020-03-12,Panama,,8.538,-80.7821,11,0,1
2020-03-13,Panama,,8.538,-80.7821,27,0,1
2020-03-14,Panama,,8.538,-80.7821,36,0,1
2020-03-15,Panama,,8.538,-80.7821,43,0,1
2020-03-16,Panama,,8.538,-80.7821,55,0,1
2020-03-17,Panama,,8.538,-80.7821,69,0,1
2020-03-18,Panama,,8.538,-80.7821,86,0,1
2020-03-19,Panama,,8.538,-80.7821,109,0,1
2020-03-20,Panama,,8.538,-80.7821,137,0,1
2020-03-21,Panama,,8.538,-80.7821,200,0,1
2020-03-22,Panama,,8.538,-80.7821,245,0,3
2020-01-22,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-23,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-24,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-25,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-26,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-27,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-28,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-29,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-30,US,Kansas,38.5266,-96.7265,0,0,0
2020-01-31,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-01,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-02,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-03,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-04,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-05,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-06,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-07,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-08,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-09,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-10,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-11,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-12,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-13,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-14,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-15,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-16,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-17,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-18,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-19,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-20,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-21,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-22,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-23,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-24,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-25,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-26,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-27,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-28,US,Kansas,38.5266,-96.7265,0,0,0
2020-02-29,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-01,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-02,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-03,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-04,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-05,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-06,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-07,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-08,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-09,US,Kansas,38.5266,-96.7265,0,0,0
2020-03-10,US,Kansas,38.5266,-96.7265,1,0,0
2020-03-11,US,Kansas,38.5266,-96.7265,1,0,0
2020-03-12,US,Kansas,38.5266,-96.7265,1,0,0
2020-03-13,US,Kansas,38.5266,-96.7265,5,0,1
2020-03-14,US,Kansas,38.5266,-96.7265,8,0,1
2020-03-15,US,Kansas,38.5266,-96.7265,8,0,1
2020-03-16,US,Kansas,38.5266,-96.7265,11,0,1
2020-03-17,US,Kansas,38.5266,-96.7265,18,0,1
2020-03-18,US,Kansas,38.5266,-96.7265,18,0,1
2020-03-19,US,Kansas,38.5266,-96.7265,34,0,1
2020-03-20,US,Kansas,38.5266,-96.7265,44,0,1
2020-03-21,US,Kansas,38.5266,-96.7265,57,0,2
2020-03-22,US,Kansas,38.5266,-96.7265,64,0,2
2020-01-22,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-23,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-24,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-25,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-26,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-27,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-28,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-29,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-30,US,Louisiana,31.1695,-91.8678,0,0,0
2020-01-31,US,Louisiana,31.1695,-91.8678,0,0,0
2020-02-01,US,Louisiana,31.1695,-91.8678,0,0,0
2020-02-02,US,Louisiana,31.1695,-91.8678,0,0,0
2020-02-03,US,Louisiana,31.1695,-91.8678,0,0,0
2020-02-04,US,Louisiana,31.1695,-91.8678,0,0,0
2020-02-05,US,Louisiana,31.1695,-91.8678,0,0,0
2020-02-06,US,Louisiana,31.1695,-91.8678,0,0,0
2020-02-07,US,Louisiana,31.1695,-91.8678,0,0,0
